"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 14 22:24:59 GMT 2025","Fri Mar 14 22:25:00 GMT 2025","1014","chromium","edit.funct.test.ts","Validate edit button work correctly","","","Edit functionality: Edit user first name",""
"passed","Fri Mar 14 22:25:07 GMT 2025","Fri Mar 14 22:25:08 GMT 2025","783","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - no fixture no POM",""
"passed","Fri Mar 14 22:25:08 GMT 2025","Fri Mar 14 22:25:08 GMT 2025","759","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name using fixtures - POM","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Fri Mar 14 22:24:59 GMT 2025","Fri Mar 14 22:24:59 GMT 2025","168","Setup","server.setup.ts","Verify server is responsive","","","Ensure the homepage loads correctly.","Ensure that the homepage loads correctly by verifying URL and ""/api/users/"" response."
"passed","Fri Mar 14 22:25:06 GMT 2025","Fri Mar 14 22:25:06 GMT 2025","428","firefox","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Add Tab Load Correctly And Available",""
"passed","Fri Mar 14 22:25:01 GMT 2025","Fri Mar 14 22:25:01 GMT 2025","248","chromium","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Add Tab Load Correctly And Available",""
"passed","Fri Mar 14 22:25:03 GMT 2025","Fri Mar 14 22:25:05 GMT 2025","2065","firefox","edit.funct.test.ts","Validate edit button work correctly","","","Edit functionality: Edit user first name",""
"passed","Fri Mar 14 22:25:02 GMT 2025","Fri Mar 14 22:25:02 GMT 2025","655","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name using fixtures - POM","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Fri Mar 14 22:25:01 GMT 2025","Fri Mar 14 22:25:02 GMT 2025","562","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - no fixture no POM",""
"passed","Fri Mar 14 22:25:01 GMT 2025","Fri Mar 14 22:25:01 GMT 2025","239","chromium","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Search Tab Load Correctly And Available",""
"passed","Fri Mar 14 22:25:06 GMT 2025","Fri Mar 14 22:25:07 GMT 2025","439","firefox","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Search Tab Load Correctly And Available",""
"passed","Fri Mar 14 22:24:58 GMT 2025","Fri Mar 14 22:24:59 GMT 2025","163","Setup","server.setup.ts","Verify server is responsive","","","Ensure page ""/api/"" is responsive","Ensure that the ""/api/"" page loads correctly by verifying ""/api/"" response and App name."
