"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 02 18:20:16 GMT 2025","Sun Mar 02 18:20:16 GMT 2025","383","chromium","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Add Tab Load Correctly And Available",""
"passed","Sun Mar 02 18:20:21 GMT 2025","Sun Mar 02 18:20:22 GMT 2025","822","firefox","edit.funct.test.ts","Validate edit button work correctly","","","Validate that edit button disabled with fields empty  - no POM",""
"passed","Sun Mar 02 18:20:18 GMT 2025","Sun Mar 02 18:20:18 GMT 2025","196","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Non-Unique First Name",""
"passed","Sun Mar 02 18:20:24 GMT 2025","Sun Mar 02 18:20:25 GMT 2025","788","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - POM v2",""
"passed","Sun Mar 02 18:20:16 GMT 2025","Sun Mar 02 18:20:16 GMT 2025","306","chromium","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Search Tab Load Correctly And Available",""
"passed","Sun Mar 02 18:20:13 GMT 2025","Sun Mar 02 18:20:14 GMT 2025","293","Setup","server.setup.ts","Verify server is responsive","","","Ensure the homepage loads correctly.","Ensure that the homepage loads correctly by verifying URL and ""/api/users/"" response."
"passed","Sun Mar 02 18:20:16 GMT 2025","Sun Mar 02 18:20:17 GMT 2025","773","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - no POM","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Sun Mar 02 18:20:13 GMT 2025","Sun Mar 02 18:20:13 GMT 2025","181","Setup","server.setup.ts","Verify server is responsive","","","Ensure page ""/api/"" is responsive","Ensure that the ""/api/"" page loads correctly by verifying ""/api/"" response and App name."
"passed","Sun Mar 02 18:20:18 GMT 2025","Sun Mar 02 18:20:20 GMT 2025","1974","firefox","edit.funct.test.ts","Validate edit button work correctly","","","Edit user first name - no POM",""
"passed","Sun Mar 02 18:20:22 GMT 2025","Sun Mar 02 18:20:22 GMT 2025","432","firefox","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Add Tab Load Correctly And Available",""
"passed","Sun Mar 02 18:20:15 GMT 2025","Sun Mar 02 18:20:16 GMT 2025","608","chromium","edit.funct.test.ts","Validate edit button work correctly","","","Validate that edit button disabled with fields empty  - no POM",""
"passed","Sun Mar 02 18:20:17 GMT 2025","Sun Mar 02 18:20:18 GMT 2025","516","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - POM v2",""
"passed","Sun Mar 02 18:20:25 GMT 2025","Sun Mar 02 18:20:25 GMT 2025","372","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Non-Unique First Name",""
"passed","Sun Mar 02 18:20:23 GMT 2025","Sun Mar 02 18:20:24 GMT 2025","887","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - no POM","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Sun Mar 02 18:20:14 GMT 2025","Sun Mar 02 18:20:15 GMT 2025","822","chromium","edit.funct.test.ts","Validate edit button work correctly","","","Edit user first name - no POM",""
"passed","Sun Mar 02 18:20:22 GMT 2025","Sun Mar 02 18:20:23 GMT 2025","445","firefox","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Search Tab Load Correctly And Available",""
