"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 11 00:19:15 GMT 2025","Tue Mar 11 00:19:15 GMT 2025","242","chromium","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Add Tab Load Correctly And Available",""
"passed","Tue Mar 11 00:19:22 GMT 2025","Tue Mar 11 00:19:23 GMT 2025","829","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - no POM",""
"passed","Tue Mar 11 00:19:17 GMT 2025","Tue Mar 11 00:19:17 GMT 2025","469","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - POM v2","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Tue Mar 11 00:19:20 GMT 2025","Tue Mar 11 00:19:21 GMT 2025","766","firefox","edit.funct.test.ts","Validate edit button work correctly","","","Validate that edit button disabled with fields empty  - no POM",""
"passed","Tue Mar 11 00:19:12 GMT 2025","Tue Mar 11 00:19:13 GMT 2025","259","Setup","server.setup.ts","Verify server is responsive","","","Ensure the homepage loads correctly.","Ensure that the homepage loads correctly by verifying URL and ""/api/users/"" response."
"passed","Tue Mar 11 00:19:18 GMT 2025","Tue Mar 11 00:19:19 GMT 2025","1816","firefox","edit.funct.test.ts","Validate edit button work correctly","","","Edit user first name - no POM",""
"passed","Tue Mar 11 00:19:23 GMT 2025","Tue Mar 11 00:19:24 GMT 2025","919","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - POM v2","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Tue Mar 11 00:19:16 GMT 2025","Tue Mar 11 00:19:16 GMT 2025","662","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - no POM",""
"passed","Tue Mar 11 00:19:13 GMT 2025","Tue Mar 11 00:19:14 GMT 2025","772","chromium","edit.funct.test.ts","Validate edit button work correctly","","","Edit user first name - no POM",""
"passed","Tue Mar 11 00:19:21 GMT 2025","Tue Mar 11 00:19:22 GMT 2025","814","firefox","search_f.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name using fixtures - POM","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Tue Mar 11 00:19:15 GMT 2025","Tue Mar 11 00:19:15 GMT 2025","234","chromium","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Search Tab Load Correctly And Available",""
"passed","Tue Mar 11 00:19:15 GMT 2025","Tue Mar 11 00:19:16 GMT 2025","669","chromium","search_f.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name using fixtures - POM","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Tue Mar 11 00:19:21 GMT 2025","Tue Mar 11 00:19:21 GMT 2025","412","firefox","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Search Tab Load Correctly And Available",""
"passed","Tue Mar 11 00:19:21 GMT 2025","Tue Mar 11 00:19:21 GMT 2025","404","firefox","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Add Tab Load Correctly And Available",""
"passed","Tue Mar 11 00:19:14 GMT 2025","Tue Mar 11 00:19:15 GMT 2025","503","chromium","edit.funct.test.ts","Validate edit button work correctly","","","Validate that edit button disabled with fields empty  - no POM",""
"passed","Tue Mar 11 00:19:12 GMT 2025","Tue Mar 11 00:19:12 GMT 2025","167","Setup","server.setup.ts","Verify server is responsive","","","Ensure page ""/api/"" is responsive","Ensure that the ""/api/"" page loads correctly by verifying ""/api/"" response and App name."
