"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 20 19:00:52 GMT 2025","Thu Feb 20 19:00:53 GMT 2025","675","firefox","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Search Tab Load Correctly And Available",""
"passed","Thu Feb 20 19:00:55 GMT 2025","Thu Feb 20 19:00:58 GMT 2025","3176","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - POM v2",""
"passed","Thu Feb 20 19:00:47 GMT 2025","Thu Feb 20 19:00:49 GMT 2025","1310","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Non-Unique First Name",""
"passed","Thu Feb 20 19:00:41 GMT 2025","Thu Feb 20 19:00:42 GMT 2025","556","chromium","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Search Tab Load Correctly And Available",""
"passed","Thu Feb 20 19:00:45 GMT 2025","Thu Feb 20 19:00:47 GMT 2025","2212","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - POM v2",""
"passed","Thu Feb 20 19:00:31 GMT 2025","Thu Feb 20 19:00:41 GMT 2025","10804","chromium","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Add Tab Load Correctly And Available",""
"passed","Thu Feb 20 19:00:49 GMT 2025","Thu Feb 20 19:00:51 GMT 2025","1735","firefox","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Add Tab Load Correctly And Available",""
"passed","Thu Feb 20 19:00:42 GMT 2025","Thu Feb 20 19:00:45 GMT 2025","3212","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - no POM",""
"passed","Thu Feb 20 19:00:53 GMT 2025","Thu Feb 20 19:00:55 GMT 2025","2645","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - no POM",""
"passed","Thu Feb 20 19:00:58 GMT 2025","Thu Feb 20 19:01:00 GMT 2025","1323","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Non-Unique First Name",""
