"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 17 02:41:30 GMT 2025","Mon Feb 17 02:41:32 GMT 2025","1641","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - POM v2",""
"passed","Mon Feb 17 02:41:21 GMT 2025","Mon Feb 17 02:41:23 GMT 2025","1798","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - no POM",""
"passed","Mon Feb 17 02:41:28 GMT 2025","Mon Feb 17 02:41:28 GMT 2025","561","firefox","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Search Tab Load Correctly And Available",""
"passed","Mon Feb 17 02:41:21 GMT 2025","Mon Feb 17 02:41:21 GMT 2025","426","chromium","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Search Tab Load Correctly And Available",""
"passed","Mon Feb 17 02:41:28 GMT 2025","Mon Feb 17 02:41:30 GMT 2025","1982","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - no POM",""
"passed","Mon Feb 17 02:41:20 GMT 2025","Mon Feb 17 02:41:21 GMT 2025","571","chromium","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Add Tab Load Correctly And Available",""
"passed","Mon Feb 17 02:41:25 GMT 2025","Mon Feb 17 02:41:26 GMT 2025","809","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Non-Unique First Name",""
"passed","Mon Feb 17 02:41:32 GMT 2025","Mon Feb 17 02:41:33 GMT 2025","961","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Non-Unique First Name",""
"passed","Mon Feb 17 02:41:23 GMT 2025","Mon Feb 17 02:41:25 GMT 2025","1626","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - POM v2",""
"passed","Mon Feb 17 02:41:26 GMT 2025","Mon Feb 17 02:41:28 GMT 2025","1331","firefox","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Add Tab Load Correctly And Available",""
