"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 11 00:53:10 GMT 2025","Tue Mar 11 00:53:12 GMT 2025","2041","firefox","edit.funct.test.ts","Validate edit button work correctly","","","Edit user first name - no POM",""
"passed","Tue Mar 11 00:53:05 GMT 2025","Tue Mar 11 00:53:05 GMT 2025","337","Setup","server.setup.ts","Verify server is responsive","","","Ensure the homepage loads correctly.","Ensure that the homepage loads correctly by verifying URL and ""/api/users/"" response."
"passed","Tue Mar 11 00:53:08 GMT 2025","Tue Mar 11 00:53:09 GMT 2025","578","chromium","search_f.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name using fixtures - POM","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Tue Mar 11 00:53:16 GMT 2025","Tue Mar 11 00:53:17 GMT 2025","934","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - no POM",""
"passed","Tue Mar 11 00:53:15 GMT 2025","Tue Mar 11 00:53:16 GMT 2025","831","firefox","search_f.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name using fixtures - POM","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Tue Mar 11 00:53:08 GMT 2025","Tue Mar 11 00:53:08 GMT 2025","235","chromium","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Search Tab Load Correctly And Available",""
"passed","Tue Mar 11 00:53:08 GMT 2025","Tue Mar 11 00:53:08 GMT 2025","233","chromium","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Add Tab Load Correctly And Available",""
"passed","Tue Mar 11 00:53:09 GMT 2025","Tue Mar 11 00:53:09 GMT 2025","575","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - no POM",""
"passed","Tue Mar 11 00:53:17 GMT 2025","Tue Mar 11 00:53:17 GMT 2025","849","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - POM v2","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Tue Mar 11 00:53:14 GMT 2025","Tue Mar 11 00:53:15 GMT 2025","427","firefox","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Search Tab Load Correctly And Available",""
"passed","Tue Mar 11 00:53:09 GMT 2025","Tue Mar 11 00:53:10 GMT 2025","499","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - POM v2","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Tue Mar 11 00:53:07 GMT 2025","Tue Mar 11 00:53:08 GMT 2025","541","chromium","edit.funct.test.ts","Validate edit button work correctly","","","Validate that edit button disabled with fields empty  - no POM",""
"passed","Tue Mar 11 00:53:14 GMT 2025","Tue Mar 11 00:53:14 GMT 2025","420","firefox","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Add Tab Load Correctly And Available",""
"passed","Tue Mar 11 00:53:06 GMT 2025","Tue Mar 11 00:53:07 GMT 2025","831","chromium","edit.funct.test.ts","Validate edit button work correctly","","","Edit user first name - no POM",""
"passed","Tue Mar 11 00:53:13 GMT 2025","Tue Mar 11 00:53:14 GMT 2025","781","firefox","edit.funct.test.ts","Validate edit button work correctly","","","Validate that edit button disabled with fields empty  - no POM",""
"passed","Tue Mar 11 00:52:59 GMT 2025","Tue Mar 11 00:53:00 GMT 2025","287","Setup","server.setup.ts","Verify server is responsive","","","Ensure page ""/api/"" is responsive","Ensure that the ""/api/"" page loads correctly by verifying ""/api/"" response and App name."
