"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 11 00:17:43 GMT 2025","Tue Mar 11 00:17:43 GMT 2025","162","Setup","server.setup.ts","Verify server is responsive","","","Ensure page ""/api/"" is responsive","Ensure that the ""/api/"" page loads correctly by verifying ""/api/"" response and App name."
"passed","Tue Mar 11 00:17:52 GMT 2025","Tue Mar 11 00:17:53 GMT 2025","813","firefox","search_f.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name using fixtures - POM","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Tue Mar 11 00:17:45 GMT 2025","Tue Mar 11 00:17:45 GMT 2025","253","chromium","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Add Tab Load Correctly And Available",""
"passed","Tue Mar 11 00:17:46 GMT 2025","Tue Mar 11 00:17:46 GMT 2025","728","chromium","search_f.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name using fixtures - POM","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Tue Mar 11 00:17:52 GMT 2025","Tue Mar 11 00:17:52 GMT 2025","441","firefox","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Search Tab Load Correctly And Available",""
"passed","Tue Mar 11 00:17:51 GMT 2025","Tue Mar 11 00:17:51 GMT 2025","817","firefox","edit.funct.test.ts","Validate edit button work correctly","","","Validate that edit button disabled with fields empty  - no POM",""
"passed","Tue Mar 11 00:17:53 GMT 2025","Tue Mar 11 00:17:54 GMT 2025","832","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - no POM",""
"passed","Tue Mar 11 00:17:47 GMT 2025","Tue Mar 11 00:17:48 GMT 2025","493","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - POM v2","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Tue Mar 11 00:17:54 GMT 2025","Tue Mar 11 00:17:55 GMT 2025","812","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - POM v2","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Tue Mar 11 00:17:43 GMT 2025","Tue Mar 11 00:17:43 GMT 2025","179","Setup","server.setup.ts","Verify server is responsive","","","Ensure the homepage loads correctly.","Ensure that the homepage loads correctly by verifying URL and ""/api/users/"" response."
"passed","Tue Mar 11 00:17:45 GMT 2025","Tue Mar 11 00:17:46 GMT 2025","249","chromium","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Search Tab Load Correctly And Available",""
"passed","Tue Mar 11 00:17:51 GMT 2025","Tue Mar 11 00:17:52 GMT 2025","421","firefox","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Add Tab Load Correctly And Available",""
"passed","Tue Mar 11 00:17:47 GMT 2025","Tue Mar 11 00:17:47 GMT 2025","634","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - no POM",""
"passed","Tue Mar 11 00:17:45 GMT 2025","Tue Mar 11 00:17:45 GMT 2025","527","chromium","edit.funct.test.ts","Validate edit button work correctly","","","Validate that edit button disabled with fields empty  - no POM",""
"passed","Tue Mar 11 00:17:44 GMT 2025","Tue Mar 11 00:17:44 GMT 2025","796","chromium","edit.funct.test.ts","Validate edit button work correctly","","","Edit user first name - no POM",""
"passed","Tue Mar 11 00:17:48 GMT 2025","Tue Mar 11 00:17:50 GMT 2025","1858","firefox","edit.funct.test.ts","Validate edit button work correctly","","","Edit user first name - no POM",""
