"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 27 22:20:24 GMT 2025","Thu Feb 27 22:20:24 GMT 2025","221","chromium","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Add Tab Load Correctly And Available",""
"passed","Thu Feb 27 22:20:24 GMT 2025","Thu Feb 27 22:20:24 GMT 2025","234","chromium","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Search Tab Load Correctly And Available",""
"passed","Thu Feb 27 22:20:29 GMT 2025","Thu Feb 27 22:20:30 GMT 2025","765","firefox","edit.funct.test.ts","Test Suite Name","","","Validate that edit button disabled with fields empty  - no POM",""
"passed","Thu Feb 27 22:20:23 GMT 2025","Thu Feb 27 22:20:24 GMT 2025","512","chromium","edit.funct.test.ts","Test Suite Name","","","Validate that edit button disabled with fields empty  - no POM",""
"passed","Thu Feb 27 22:20:17 GMT 2025","Thu Feb 27 22:20:17 GMT 2025","178","Setup","server.setup.ts","Verify server is responsive","","","Ensure page ""/api/"" is responsive","Ensure that the ""/api/"" page loads correctly by verifying ""/api/"" response and App name."
"passed","Thu Feb 27 22:20:24 GMT 2025","Thu Feb 27 22:20:25 GMT 2025","535","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - no POM",""
"passed","Thu Feb 27 22:20:20 GMT 2025","Thu Feb 27 22:20:23 GMT 2025","3043","chromium","edit.funct.test.ts","Test Suite Name","","","Edit user first name - no POM",""
"passed","Thu Feb 27 22:20:32 GMT 2025","Thu Feb 27 22:20:33 GMT 2025","395","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Non-Unique First Name",""
"passed","Thu Feb 27 22:20:19 GMT 2025","Thu Feb 27 22:20:19 GMT 2025","254","Setup","server.setup.ts","Verify server is responsive","","","Ensure the homepage loads correctly.","Ensure that the homepage loads correctly by verifying URL and ""/api/users/"" response."
"passed","Thu Feb 27 22:20:31 GMT 2025","Thu Feb 27 22:20:32 GMT 2025","801","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - no POM",""
"passed","Thu Feb 27 22:20:26 GMT 2025","Thu Feb 27 22:20:29 GMT 2025","2840","firefox","edit.funct.test.ts","Test Suite Name","","","Edit user first name - no POM",""
"passed","Thu Feb 27 22:20:25 GMT 2025","Thu Feb 27 22:20:25 GMT 2025","469","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - POM v2",""
"passed","Thu Feb 27 22:20:25 GMT 2025","Thu Feb 27 22:20:25 GMT 2025","208","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Non-Unique First Name",""
"passed","Thu Feb 27 22:20:30 GMT 2025","Thu Feb 27 22:20:31 GMT 2025","413","firefox","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Search Tab Load Correctly And Available",""
"passed","Thu Feb 27 22:20:32 GMT 2025","Thu Feb 27 22:20:32 GMT 2025","745","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - POM v2",""
"passed","Thu Feb 27 22:20:30 GMT 2025","Thu Feb 27 22:20:30 GMT 2025","395","firefox","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Add Tab Load Correctly And Available",""
