"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 17 02:48:39 GMT 2025","Mon Feb 17 02:48:41 GMT 2025","2058","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - POM v2",""
"passed","Mon Feb 17 02:48:33 GMT 2025","Mon Feb 17 02:48:34 GMT 2025","1010","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Non-Unique First Name",""
"passed","Mon Feb 17 02:48:36 GMT 2025","Mon Feb 17 02:48:37 GMT 2025","658","firefox","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Search Tab Load Correctly And Available",""
"passed","Mon Feb 17 02:48:27 GMT 2025","Mon Feb 17 02:48:28 GMT 2025","676","chromium","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Search Tab Load Correctly And Available",""
"passed","Mon Feb 17 02:48:35 GMT 2025","Mon Feb 17 02:48:36 GMT 2025","1318","firefox","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Add Tab Load Correctly And Available",""
"passed","Mon Feb 17 02:48:27 GMT 2025","Mon Feb 17 02:48:27 GMT 2025","589","chromium","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Add Tab Load Correctly And Available",""
"passed","Mon Feb 17 02:48:28 GMT 2025","Mon Feb 17 02:48:30 GMT 2025","2276","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - no POM",""
"passed","Mon Feb 17 02:48:41 GMT 2025","Mon Feb 17 02:48:42 GMT 2025","1117","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Non-Unique First Name",""
"passed","Mon Feb 17 02:48:37 GMT 2025","Mon Feb 17 02:48:39 GMT 2025","2255","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - no POM",""
"passed","Mon Feb 17 02:48:30 GMT 2025","Mon Feb 17 02:48:33 GMT 2025","2475","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - POM v2",""
