"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 17 02:46:43 GMT 2025","Mon Feb 17 02:46:43 GMT 2025","393","chromium","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Search Tab Load Correctly And Available",""
"passed","Mon Feb 17 02:46:50 GMT 2025","Mon Feb 17 02:46:50 GMT 2025","562","firefox","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Search Tab Load Correctly And Available",""
"passed","Mon Feb 17 02:46:45 GMT 2025","Mon Feb 17 02:46:47 GMT 2025","1564","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - POM v2",""
"passed","Mon Feb 17 02:46:50 GMT 2025","Mon Feb 17 02:46:52 GMT 2025","1843","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - no POM",""
"passed","Mon Feb 17 02:46:54 GMT 2025","Mon Feb 17 02:46:55 GMT 2025","863","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Non-Unique First Name",""
"passed","Mon Feb 17 02:46:52 GMT 2025","Mon Feb 17 02:46:54 GMT 2025","1724","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - POM v2",""
"passed","Mon Feb 17 02:46:47 GMT 2025","Mon Feb 17 02:46:47 GMT 2025","708","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Non-Unique First Name",""
"passed","Mon Feb 17 02:46:43 GMT 2025","Mon Feb 17 02:46:45 GMT 2025","1737","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - no POM",""
"passed","Mon Feb 17 02:46:48 GMT 2025","Mon Feb 17 02:46:49 GMT 2025","1275","firefox","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Add Tab Load Correctly And Available",""
"passed","Mon Feb 17 02:46:42 GMT 2025","Mon Feb 17 02:46:43 GMT 2025","501","chromium","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Add Tab Load Correctly And Available",""
