"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 11 01:01:24 GMT 2025","Tue Mar 11 01:01:25 GMT 2025","740","chromium","search_f.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name using fixtures - POM","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Tue Mar 11 01:01:21 GMT 2025","Tue Mar 11 01:01:22 GMT 2025","158","Setup","server.setup.ts","Verify server is responsive","","","Ensure the homepage loads correctly.","Ensure that the homepage loads correctly by verifying URL and ""/api/users/"" response."
"passed","Tue Mar 11 01:01:22 GMT 2025","Tue Mar 11 01:01:23 GMT 2025","802","chromium","edit.funct.test.ts","Validate edit button work correctly","","","Edit user first name - no POM",""
"passed","Tue Mar 11 01:01:32 GMT 2025","Tue Mar 11 01:01:33 GMT 2025","799","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - POM v2","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Tue Mar 11 01:01:24 GMT 2025","Tue Mar 11 01:01:24 GMT 2025","223","chromium","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Add Tab Load Correctly And Available",""
"passed","Tue Mar 11 01:01:30 GMT 2025","Tue Mar 11 01:01:31 GMT 2025","421","firefox","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Search Tab Load Correctly And Available",""
"passed","Tue Mar 11 01:01:26 GMT 2025","Tue Mar 11 01:01:26 GMT 2025","512","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - POM v2","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Tue Mar 11 01:01:23 GMT 2025","Tue Mar 11 01:01:24 GMT 2025","495","chromium","edit.funct.test.ts","Validate edit button work correctly","","","Validate that edit button disabled with fields empty  - no POM",""
"passed","Tue Mar 11 01:01:30 GMT 2025","Tue Mar 11 01:01:30 GMT 2025","396","firefox","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Add Tab Load Correctly And Available",""
"passed","Tue Mar 11 01:01:24 GMT 2025","Tue Mar 11 01:01:24 GMT 2025","229","chromium","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Search Tab Load Correctly And Available",""
"passed","Tue Mar 11 01:01:27 GMT 2025","Tue Mar 11 01:01:29 GMT 2025","1803","firefox","edit.funct.test.ts","Validate edit button work correctly","","","Edit user first name - no POM",""
"passed","Tue Mar 11 01:01:29 GMT 2025","Tue Mar 11 01:01:30 GMT 2025","772","firefox","edit.funct.test.ts","Validate edit button work correctly","","","Validate that edit button disabled with fields empty  - no POM",""
"passed","Tue Mar 11 01:01:31 GMT 2025","Tue Mar 11 01:01:31 GMT 2025","780","firefox","search_f.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name using fixtures - POM","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Tue Mar 11 01:01:25 GMT 2025","Tue Mar 11 01:01:26 GMT 2025","713","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - no POM",""
"passed","Tue Mar 11 01:01:31 GMT 2025","Tue Mar 11 01:01:32 GMT 2025","808","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - no POM",""
"passed","Tue Mar 11 01:01:21 GMT 2025","Tue Mar 11 01:01:21 GMT 2025","161","Setup","server.setup.ts","Verify server is responsive","","","Ensure page ""/api/"" is responsive","Ensure that the ""/api/"" page loads correctly by verifying ""/api/"" response and App name."
