"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Feb 17 01:43:10 GMT 2025","Mon Feb 17 01:43:11 GMT 2025","1092","firefox","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Search Tab Load Correctly And Available",""
"failed","Mon Feb 17 01:42:49 GMT 2025","Mon Feb 17 01:42:50 GMT 2025","507","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - POM v2",""
"failed","Mon Feb 17 01:43:39 GMT 2025","Mon Feb 17 01:43:40 GMT 2025","1127","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Pavel",""
"failed","Mon Feb 17 01:42:40 GMT 2025","Mon Feb 17 01:42:40 GMT 2025","231","chromium","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Add Tab Load Correctly And Available",""
"failed","Mon Feb 17 01:42:46 GMT 2025","Mon Feb 17 01:42:46 GMT 2025","512","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - no POM",""
"failed","Mon Feb 17 01:42:43 GMT 2025","Mon Feb 17 01:42:43 GMT 2025","241","chromium","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Search Tab Load Correctly And Available",""
"failed","Mon Feb 17 01:42:56 GMT 2025","Mon Feb 17 01:42:57 GMT 2025","509","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Pavel",""
"failed","Mon Feb 17 01:43:32 GMT 2025","Mon Feb 17 01:43:33 GMT 2025","1136","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Non-Unique First Name",""
"failed","Mon Feb 17 01:42:53 GMT 2025","Mon Feb 17 01:42:53 GMT 2025","508","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Non-Unique First Name",""
"failed","Mon Feb 17 01:43:02 GMT 2025","Mon Feb 17 01:43:03 GMT 2025","1127","firefox","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Add Tab Load Correctly And Available",""
"failed","Mon Feb 17 01:43:17 GMT 2025","Mon Feb 17 01:43:18 GMT 2025","1161","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - no POM",""
"failed","Mon Feb 17 01:43:24 GMT 2025","Mon Feb 17 01:43:25 GMT 2025","1156","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - POM v2",""
