"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 11 00:12:22 GMT 2025","Tue Mar 11 00:12:22 GMT 2025","160","Setup","server.setup.ts","Verify server is responsive","","","Ensure page ""/api/"" is responsive","Ensure that the ""/api/"" page loads correctly by verifying ""/api/"" response and App name."
"passed","Tue Mar 11 00:12:25 GMT 2025","Tue Mar 11 00:12:25 GMT 2025","697","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - no POM",""
"passed","Tue Mar 11 00:12:31 GMT 2025","Tue Mar 11 00:12:32 GMT 2025","841","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - no POM",""
"passed","Tue Mar 11 00:12:27 GMT 2025","Tue Mar 11 00:12:29 GMT 2025","2068","firefox","edit.funct.test.ts","Validate edit button work correctly","","","Edit user first name - no POM",""
"passed","Tue Mar 11 00:12:23 GMT 2025","Tue Mar 11 00:12:24 GMT 2025","811","chromium","edit.funct.test.ts","Validate edit button work correctly","","","Edit user first name - no POM",""
"passed","Tue Mar 11 00:12:30 GMT 2025","Tue Mar 11 00:12:31 GMT 2025","393","firefox","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Add Tab Load Correctly And Available",""
"passed","Tue Mar 11 00:12:32 GMT 2025","Tue Mar 11 00:12:33 GMT 2025","790","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - POM v2","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Tue Mar 11 00:12:26 GMT 2025","Tue Mar 11 00:12:26 GMT 2025","546","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - POM v2","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Tue Mar 11 00:12:24 GMT 2025","Tue Mar 11 00:12:24 GMT 2025","476","chromium","edit.funct.test.ts","Validate edit button work correctly","","","Validate that edit button disabled with fields empty  - no POM",""
"passed","Tue Mar 11 00:12:22 GMT 2025","Tue Mar 11 00:12:22 GMT 2025","154","Setup","server.setup.ts","Verify server is responsive","","","Ensure the homepage loads correctly.","Ensure that the homepage loads correctly by verifying URL and ""/api/users/"" response."
"passed","Tue Mar 11 00:12:24 GMT 2025","Tue Mar 11 00:12:24 GMT 2025","224","chromium","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Add Tab Load Correctly And Available",""
"passed","Tue Mar 11 00:12:31 GMT 2025","Tue Mar 11 00:12:31 GMT 2025","401","firefox","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Search Tab Load Correctly And Available",""
"passed","Tue Mar 11 00:12:30 GMT 2025","Tue Mar 11 00:12:30 GMT 2025","821","firefox","edit.funct.test.ts","Validate edit button work correctly","","","Validate that edit button disabled with fields empty  - no POM",""
"passed","Tue Mar 11 00:12:24 GMT 2025","Tue Mar 11 00:12:25 GMT 2025","225","chromium","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Search Tab Load Correctly And Available",""
