"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 14 22:44:12 GMT 2025","Fri Mar 14 22:44:13 GMT 2025","819","firefox","edit.funct.f.test.ts","Validate edit button work correctly","","","Validate that ""Edit Button"" disabled with fields empty",""
"passed","Fri Mar 14 22:44:06 GMT 2025","Fri Mar 14 22:44:07 GMT 2025","498","chromium","edit.funct.test.ts","Validate edit button work correctly","","","Validate that edit button disabled with fields empty - no POM",""
"passed","Fri Mar 14 22:44:03 GMT 2025","Fri Mar 14 22:44:03 GMT 2025","164","Setup","server.setup.ts","Verify server is responsive","","","Ensure page ""/api/"" is responsive","Ensure that the ""/api/"" page loads correctly by verifying ""/api/"" response and App name."
"passed","Fri Mar 14 22:44:04 GMT 2025","Fri Mar 14 22:44:05 GMT 2025","1025","chromium","edit.funct.f.test.ts","Validate edit button work correctly","","","Edit functionality: Edit user first name",""
"passed","Fri Mar 14 22:44:13 GMT 2025","Fri Mar 14 22:44:14 GMT 2025","1017","firefox","edit.funct.test.ts","Validate edit button work correctly","","","Edit user first name - no POM",""
"passed","Fri Mar 14 22:44:09 GMT 2025","Fri Mar 14 22:44:11 GMT 2025","2008","firefox","edit.funct.f.test.ts","Validate edit button work correctly","","","Edit functionality: Edit user first name",""
"passed","Fri Mar 14 22:44:07 GMT 2025","Fri Mar 14 22:44:08 GMT 2025","282","chromium","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Search Tab Load Correctly And Available",""
"passed","Fri Mar 14 22:44:14 GMT 2025","Fri Mar 14 22:44:14 GMT 2025","794","firefox","edit.funct.test.ts","Validate edit button work correctly","","","Validate that edit button disabled with fields empty - no POM",""
"passed","Fri Mar 14 22:44:08 GMT 2025","Fri Mar 14 22:44:08 GMT 2025","553","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - no fixture no POM",""
"passed","Fri Mar 14 22:44:15 GMT 2025","Fri Mar 14 22:44:15 GMT 2025","432","firefox","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Search Tab Load Correctly And Available",""
"passed","Fri Mar 14 22:44:05 GMT 2025","Fri Mar 14 22:44:06 GMT 2025","555","chromium","edit.funct.f.test.ts","Validate edit button work correctly","","","Validate that ""Edit Button"" disabled with fields empty",""
"passed","Fri Mar 14 22:44:03 GMT 2025","Fri Mar 14 22:44:03 GMT 2025","176","Setup","server.setup.ts","Verify server is responsive","","","Ensure the homepage loads correctly.","Ensure that the homepage loads correctly by verifying URL and ""/api/users/"" response."
"passed","Fri Mar 14 22:44:14 GMT 2025","Fri Mar 14 22:44:15 GMT 2025","411","firefox","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Add Tab Load Correctly And Available",""
"passed","Fri Mar 14 22:44:07 GMT 2025","Fri Mar 14 22:44:07 GMT 2025","266","chromium","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Add Tab Load Correctly And Available",""
"passed","Fri Mar 14 22:44:15 GMT 2025","Fri Mar 14 22:44:16 GMT 2025","791","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - no fixture no POM",""
"passed","Fri Mar 14 22:44:16 GMT 2025","Fri Mar 14 22:44:17 GMT 2025","823","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name using fixtures - POM","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Fri Mar 14 22:44:06 GMT 2025","Fri Mar 14 22:44:06 GMT 2025","667","chromium","edit.funct.test.ts","Validate edit button work correctly","","","Edit user first name - no POM",""
"passed","Fri Mar 14 22:44:08 GMT 2025","Fri Mar 14 22:44:09 GMT 2025","530","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name using fixtures - POM","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
