"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Feb 09 22:02:48 GMT 2025","Sun Feb 09 22:02:50 GMT 2025","2712","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - no POM",""
"failed","Sun Feb 09 22:02:54 GMT 2025","Sun Feb 09 22:02:54 GMT 2025","5","webkit","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Add Tab Load Correctly And Available",""
"failed","Sun Feb 09 22:02:59 GMT 2025","Sun Feb 09 22:02:59 GMT 2025","6","webkit","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Non-Unique First Name",""
"passed","Sun Feb 09 22:02:40 GMT 2025","Sun Feb 09 22:02:43 GMT 2025","2662","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - no POM",""
"passed","Sun Feb 09 22:02:39 GMT 2025","Sun Feb 09 22:02:40 GMT 2025","504","chromium","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Search Tab Load Correctly And Available",""
"passed","Sun Feb 09 22:02:45 GMT 2025","Sun Feb 09 22:02:46 GMT 2025","1539","firefox","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Add Tab Load Correctly And Available",""
"passed","Sun Feb 09 22:02:50 GMT 2025","Sun Feb 09 22:02:52 GMT 2025","1436","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Non-Unique First Name",""
"passed","Sun Feb 09 22:02:43 GMT 2025","Sun Feb 09 22:02:44 GMT 2025","1149","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Non-Unique First Name",""
"failed","Sun Feb 09 22:02:57 GMT 2025","Sun Feb 09 22:02:57 GMT 2025","6","webkit","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - no POM",""
"passed","Sun Feb 09 22:02:47 GMT 2025","Sun Feb 09 22:02:48 GMT 2025","654","firefox","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Search Tab Load Correctly And Available",""
"failed","Sun Feb 09 22:02:55 GMT 2025","Sun Feb 09 22:02:55 GMT 2025","5","webkit","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Search Tab Load Correctly And Available",""
"passed","Sun Feb 09 22:02:35 GMT 2025","Sun Feb 09 22:02:36 GMT 2025","869","chromium","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Add Tab Load Correctly And Available",""
