"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 14 22:27:40 GMT 2025","Fri Mar 14 22:27:41 GMT 2025","692","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name using fixtures - POM","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Fri Mar 14 22:27:39 GMT 2025","Fri Mar 14 22:27:40 GMT 2025","766","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - no fixture no POM",""
"passed","Fri Mar 14 22:27:37 GMT 2025","Fri Mar 14 22:27:39 GMT 2025","1239","chromium","edit.funct.test.ts","Validate edit button work correctly","","","Edit functionality: Edit user first name",""
"passed","Fri Mar 14 22:27:44 GMT 2025","Fri Mar 14 22:27:45 GMT 2025","822","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - no fixture no POM",""
"passed","Fri Mar 14 22:27:37 GMT 2025","Fri Mar 14 22:27:37 GMT 2025","184","Setup","server.setup.ts","Verify server is responsive","","","Ensure the homepage loads correctly.","Ensure that the homepage loads correctly by verifying URL and ""/api/users/"" response."
"passed","Fri Mar 14 22:27:39 GMT 2025","Fri Mar 14 22:27:39 GMT 2025","229","chromium","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Search Tab Load Correctly And Available",""
"passed","Fri Mar 14 22:27:36 GMT 2025","Fri Mar 14 22:27:36 GMT 2025","162","Setup","server.setup.ts","Verify server is responsive","","","Ensure page ""/api/"" is responsive","Ensure that the ""/api/"" page loads correctly by verifying ""/api/"" response and App name."
"passed","Fri Mar 14 22:27:44 GMT 2025","Fri Mar 14 22:27:44 GMT 2025","420","firefox","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Search Tab Load Correctly And Available",""
"passed","Fri Mar 14 22:27:44 GMT 2025","Fri Mar 14 22:27:44 GMT 2025","420","firefox","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Add Tab Load Correctly And Available",""
"passed","Fri Mar 14 22:27:41 GMT 2025","Fri Mar 14 22:27:43 GMT 2025","1955","firefox","edit.funct.test.ts","Validate edit button work correctly","","","Edit functionality: Edit user first name",""
"passed","Fri Mar 14 22:27:45 GMT 2025","Fri Mar 14 22:27:46 GMT 2025","802","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name using fixtures - POM","This test verifies that the ""Search"" tab is accessible, allows user input, enables the search button upon valid input, and correctly displays the searched user’s details in the results table."
"passed","Fri Mar 14 22:27:39 GMT 2025","Fri Mar 14 22:27:39 GMT 2025","235","chromium","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Add Tab Load Correctly And Available",""
