"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Feb 17 02:03:51 GMT 2025","Mon Feb 17 02:03:51 GMT 2025","524","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - no POM",""
"failed","Mon Feb 17 02:03:44 GMT 2025","Mon Feb 17 02:03:44 GMT 2025","211","chromium","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Add Tab Load Correctly And Available",""
"failed","Mon Feb 17 02:03:47 GMT 2025","Mon Feb 17 02:03:48 GMT 2025","207","chromium","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Search Tab Load Correctly And Available",""
"failed","Mon Feb 17 02:03:54 GMT 2025","Mon Feb 17 02:03:55 GMT 2025","510","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - POM v2",""
"failed","Mon Feb 17 02:04:25 GMT 2025","Mon Feb 17 02:04:26 GMT 2025","1100","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - POM v2",""
"failed","Mon Feb 17 02:03:58 GMT 2025","Mon Feb 17 02:03:58 GMT 2025","508","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Non-Unique First Name",""
"failed","Mon Feb 17 02:04:04 GMT 2025","Mon Feb 17 02:04:05 GMT 2025","1059","firefox","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Add Tab Load Correctly And Available",""
"failed","Mon Feb 17 02:04:18 GMT 2025","Mon Feb 17 02:04:19 GMT 2025","1108","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - no POM",""
"failed","Mon Feb 17 02:04:11 GMT 2025","Mon Feb 17 02:04:12 GMT 2025","1105","firefox","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Search Tab Load Correctly And Available",""
"failed","Mon Feb 17 02:04:33 GMT 2025","Mon Feb 17 02:04:34 GMT 2025","1124","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Non-Unique First Name",""
