"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 17 02:58:16 GMT 2025","Mon Feb 17 02:58:17 GMT 2025","526","firefox","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Search Tab Load Correctly And Available",""
"passed","Mon Feb 17 02:58:13 GMT 2025","Mon Feb 17 02:58:14 GMT 2025","813","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Non-Unique First Name",""
"passed","Mon Feb 17 02:58:12 GMT 2025","Mon Feb 17 02:58:13 GMT 2025","1539","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - POM v2",""
"passed","Mon Feb 17 02:58:14 GMT 2025","Mon Feb 17 02:58:16 GMT 2025","1257","firefox","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Add Tab Load Correctly And Available",""
"passed","Mon Feb 17 02:58:17 GMT 2025","Mon Feb 17 02:58:19 GMT 2025","2000","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - no POM",""
"passed","Mon Feb 17 02:58:09 GMT 2025","Mon Feb 17 02:58:10 GMT 2025","426","chromium","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Search Tab Load Correctly And Available",""
"passed","Mon Feb 17 02:58:19 GMT 2025","Mon Feb 17 02:58:20 GMT 2025","1843","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - POM v2",""
"passed","Mon Feb 17 02:58:20 GMT 2025","Mon Feb 17 02:58:21 GMT 2025","840","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Non-Unique First Name",""
"passed","Mon Feb 17 02:58:08 GMT 2025","Mon Feb 17 02:58:09 GMT 2025","480","chromium","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Add Tab Load Correctly And Available",""
"passed","Mon Feb 17 02:58:10 GMT 2025","Mon Feb 17 02:58:12 GMT 2025","2042","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - no POM",""
