"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Feb 27 21:47:12 GMT 2025","Thu Feb 27 21:47:13 GMT 2025","1916","firefox","edit.funct.test.ts","Test Suite Name","","","Edit user first name - no POM",""
"passed","Thu Feb 27 21:47:17 GMT 2025","Thu Feb 27 21:47:18 GMT 2025","474","firefox","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Search Tab Load Correctly And Available",""
"passed","Thu Feb 27 21:47:02 GMT 2025","Thu Feb 27 21:47:02 GMT 2025","269","chromium","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Search Tab Load Correctly And Available",""
"passed","Thu Feb 27 21:47:18 GMT 2025","Thu Feb 27 21:47:19 GMT 2025","878","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - no POM",""
"passed","Thu Feb 27 21:47:00 GMT 2025","Thu Feb 27 21:47:01 GMT 2025","849","chromium","edit.funct.test.ts","Test Suite Name","","","Edit user first name - no POM",""
"passed","Thu Feb 27 21:47:02 GMT 2025","Thu Feb 27 21:47:02 GMT 2025","256","chromium","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Add Tab Load Correctly And Available",""
"passed","Thu Feb 27 21:47:17 GMT 2025","Thu Feb 27 21:47:17 GMT 2025","451","firefox","navigation.test.ts","Navigation tabs are available","","","TC-NavBar-1: Verify Add Tab Load Correctly And Available",""
"passed","Thu Feb 27 21:47:02 GMT 2025","Thu Feb 27 21:47:03 GMT 2025","691","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - no POM",""
"passed","Thu Feb 27 21:47:03 GMT 2025","Thu Feb 27 21:47:04 GMT 2025","680","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - POM v2",""
"passed","Thu Feb 27 21:46:59 GMT 2025","Thu Feb 27 21:46:59 GMT 2025","169","Setup","server.setup.ts","Verify server is responsive","","","Ensure page ""/api/"" is responsive","Ensure that the ""/api/"" page loads correctly by verifying ""/api/"" response and App name."
"passed","Thu Feb 27 21:47:15 GMT 2025","Thu Feb 27 21:47:16 GMT 2025","1624","firefox","edit.funct.test.ts","Test Suite Name","","","Validate that edit button disabled with fields empty  - no POM",""
"passed","Thu Feb 27 21:47:19 GMT 2025","Thu Feb 27 21:47:20 GMT 2025","422","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Non-Unique First Name",""
"passed","Thu Feb 27 21:47:19 GMT 2025","Thu Feb 27 21:47:19 GMT 2025","776","firefox","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Unique First Name - POM v2",""
"passed","Thu Feb 27 21:47:00 GMT 2025","Thu Feb 27 21:47:00 GMT 2025","196","Setup","server.setup.ts","Verify server is responsive","","","Ensure the homepage loads correctly.","Ensure that the homepage loads correctly by verifying URL and ""/api/users/"" response."
"passed","Thu Feb 27 21:47:04 GMT 2025","Thu Feb 27 21:47:04 GMT 2025","441","chromium","search.func.test.ts","Should Search Users By Search Criteria","","","Search User With Non-Unique First Name",""
"passed","Thu Feb 27 21:47:01 GMT 2025","Thu Feb 27 21:47:02 GMT 2025","551","chromium","edit.funct.test.ts","Test Suite Name","","","Validate that edit button disabled with fields empty  - no POM",""
